cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"27423","15609","1356852","4036324","First Bank of Georgia","Augusta","GA","30909","3/31/2015","5/17/2015","NM","3527 Wheeler Road","STATE BANK FINANCIAL CORPORATION","8","0","0","4","0","Richmond","12260","Augusta-Richmond County, GA-SC","1/9/1989","1/9/1989","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","http://www.firstbankofga.com","333788","303","334091","21","334112","296934","296934","74192","125318","58007","67311","9103","86980","1341","","1648","27480","0","3971","0","29","1270","2672","4079","0","0","1799","0","2280","0","0","0","0","35675","38517","303",""
"17470","0","804338","1205398","First Bank of Highland Park","Highland Park","IL","60035","3/31/2015","5/17/2015","NM","1835 First Street","BANK OF HIGHLAND PARK FINANCIAL CORP","2","0","0","4","1","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","7/16/1955","7/16/1955","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","http://WWW.FIRSTBANKHP.COM","1041756","9913","1051669","0","1051669","582961","582961","35192","238114","43567","194547","205246","104409","0","","0","468152","0","515","0","44","6","465","41","0","0","41","0","0","0","0","40856","36275","4353","30839","10013",""
"19775","0","650955","1128134","First Bank of Lincoln","Lincoln","MT","59639","3/31/2015","5/17/2015","NM","503 Main Street","FORSTROM BANCORPORATION, INC.","1","0","0","4","1","Lewis And Clark","","","1/2/1968","1/2/1968","3/3/2015","Stock","0","0","FDIC","DIF","San Francisco","KANSAS CITY","Billings","Minneapolis","Western","West","http://www.firstbanklincoln.com","12643","80","12723","0","12723","5564","5564","81","676","676","0","322","4233","252","","482","5487","","1190","0","0","416","774","0","0","0","0","0","0","0","","773","46","81","0","80",""
"15695","0","478430","2059954","First Bank of Linden","Linden","AL","36748","3/31/2015","5/17/2015","NM","114 East Coats Avenue","FIRST LINDEN BANCSHARES, INC.","1","0","0","2","0","Marengo","","","5/7/1904","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","www.firstbanklinden.com","31464","372","31836","0","31836","20289","20289","2148","4410","0","4410","0","5333","8398","","569","6150","","4185","0","0","1169","3016","643","0","367","276","0","0","0","","0","0","0","2148","566",""
"3702","0","238139","1206603","First Bank of Manhattan","Manhattan","IL","60442","3/31/2015","5/17/2015","SM","230 South State Street","MANHATTAN BANCSHARES, INC.","3","0","0","8","1","Will","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1907","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.fnbmanhattan.com","63481","1656","65137","0","65137","59122","59122","10065","11690","5175","6515","3780","29676","3911","","1660","2338","","1605","0","0","1019","586","412","0","400","12","0","0","0","","1394","856","5098","4967","814",""
"18815","0","954457","1050712","First Bank of Missouri","Gladstone","MO","64118","3/31/2015","5/17/2015","NM","7001 North Oak Street","VALLEY VIEW BANCSHARES, INC.","10","0","0","4","0","Clay","28140","Kansas City, MO-KS","7/2/1963","7/2/1963","8/12/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","http://www.firstbankmo.com","262843","5453","268296","100","268396","191928","191928","28086","132113","69566","62547","6859","21016","3854","","0","46288","0","2978","0","0","643","2335","27202","0","22568","39","4595","0","0","0","8140","8117","8097","19989","4135",""
"17474","0","946461","2314868","First Bank of Muleshoe","Muleshoe","TX","79347","3/31/2015","5/17/2015","SM","W. 1st Street And Avenue B","DG PARTNERSHIP, LTD","3","0","0","2","0","Bailey","","","8/1/1955","8/1/1955","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","WWW.FBMULESHOE.COM","17478","520","17998","0","17998","7127","7127","0","3098","2337","761","93","723","3213","","4410","4778","","1592","0","0","931","661","91","0","0","91","0","0","0","","0","0","0","0","293",""
"4738","0","332055","1050776","First Bank of Newton","Newton","KS","67114","3/31/2015","5/17/2015","NM","128 East Broadway Street","FIRST NEWTON BANKSHARES, INC.","4","0","0","8","1","Harvey","48620","Wichita, KS","9/20/1873","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","http://www.firstbankks.com","123735","1756","125491","0","125491","86923","86923","3332","17423","0","17423","1565","58981","5622","","5070","18114","","15355","0","0","14492","863","29","0","0","29","0","0","0","","961","961","3332","0","1578",""
"9450","9964","586027","1069714","First Bank of Ohio","Tiffin","OH","44883","3/31/2015","5/17/2015","NM","175 South Washington Street","TONTI FINANCIAL CORPORATION","5","0","0","8","0","Seneca","","","3/3/1873","1/1/1934","12/9/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","https://www.firstbankofohio.com","76130","1750","77880","0","77880","224","224","0","0","0","0","0","224","0","","0","0","","77656","0","24","74249","3383","0","0","0","0","0","0","0","","0","0","0","0","1424",""
"18592","0","637554","0","First Bank of Owasso","Owasso","OK","74055","3/31/2015","5/17/2015","NM","8601 North Garnett Road","","3","0","0","4","1","Tulsa","46140","Tulsa, OK","9/8/1962","9/8/1962","11/13/2009","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","http://www.firstbank.net","193796","3426","197222","0","197222","174565","174565","9632","136462","88127","48335","3770","23808","893","","0","19679","","1774","0","46","746","982","1203","0","1192","11","0","0","0","","0","0","2975","6657","2802",""
"9070","0","760939","0","First Bank of Pike","Molena","GA","30258","3/31/2015","5/17/2015","NM","50 Springs Road","","3","0","0","8","0","Pike","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1899","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","www.firstbankofpike.com","25660","260","25920","0","25920","19287","19287","1000","4421","2502","1919","858","12591","417","","0","1444","","5109","0","0","1839","3270","80","0","61","19","0","0","0","","301","0","220","780","260",""
"10693","15815","724230","0","First Bank of Tennessee","Spring City","TN","37381","3/31/2015","5/17/2015","NM","369 Front Street","","6","0","0","4","1","Rhea","","","1/1/1890","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","http://www.firstbanktn.com","212011","2930","214941","7","214948","176159","176159","27435","70600","35250","35350","8529","67440","2155","","254","24683","","12563","0","0","2328","10235","1290","0","1200","90","0","0","1961","","6259","4338","5263","22172","2564",""
"26960","0","758851","0","First Bank of the Lake","Osage Beach","MO","65065","3/31/2015","5/17/2015","NM","4558 Osage Beach Pkwy Suite","","1","0","0","4","0","Camden","","","5/15/1987","5/15/1987","2/25/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","www.firstbanklake.com","32093","550","32643","0","32643","14880","14880","5286","5298","3824","1474","929","2935","432","","0","17190","","559","0","0","108","451","14","0","0","14","0","0","0","","750","750","0","5286","550",""
"58152","0","3429282","0","First Bank of the Palm Beaches","West Palm Beach","FL","33401","3/31/2015","5/17/2015","NM","615 North Dixie Highway","","2","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","3/6/2006","3/6/2006","1/28/2015","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","http://www.firstbankpb.com","74423","895","75318","0","75318","67769","67769","1160","32430","14544","17886","3236","30943","0","","0","6974","","575","0","0","9","566","0","0","0","0","0","0","0","","805","805","0","1160","895",""
"24307","0","437138","2503877","First Bank of the South","Rainsville","AL","35986","3/31/2015","5/17/2015","NM","246 Main Street","FIRST RAINSVILLE BANCSHARES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","3","0","0","8","0","De Kalb","","","2/1/1983","2/1/1983","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","http://www.firstbanksouth.com","43052","453","43505","0","43505","32212","32212","913","10842","8194","2648","503","17145","2809","","640","3954","","6699","468","0","1682","4549","0","0","0","0","0","0","0","","102","0","755","158","453",""
"14281","0","391959","1065109","First Bank of Utica","Utica","NE","68456","3/31/2015","5/17/2015","SM","785 D Street","FIRST NATIONAL UTICA COMPANY","4","0","0","2","0","Seward","30700","Lincoln, NE","1/1/1882","4/16/1934","6/25/2009","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","http://www.fbutica.com","51820","631","52451","0","52451","28770","28770","479","4297","2011","2286","0","7453","16541","","16260","5068","","2271","0","0","987","1284","82","0","0","82","0","0","0","","333","0","479","0","631",""
"28533","1784","419675","2624398","First Bank Richmond, National Association","Richmond","IN","47374","3/31/2015","5/17/2015","N","20 North 9th Street","FIRST MUTUAL OF RICHMOND, INC.","9","0","0","8","0","Wayne","","","1/1/1887","10/10/1935","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","www.firstbankrichmond.com","287031","4759","291790","273","292063","168546","168546","4704","55242","33461","21781","9383","97969","1248","","2582","36718","0","2819","0","190","981","1648","81398","0","0","3670","77728","0","43","0","178","178","462","4242","4070",""
"3086","12868","75558","1105751","First Bank Texas, SSB","Baird","TX","79504","3/31/2015","5/17/2015","SB","244 Market Street","FIRST BAIRD BANCSHARES, INC.","9","0","0","4","0","Callahan","10180","Abilene, TX","2/1/1885","1/1/1934","2/3/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.go2fbt.com","349452","3201","352653","828","353481","211423","211423","37508","94160","41093","53067","4851","54524","20380","","27100","99473","0","13096","865","0","6661","5570","2389","0","190","2199","0","0","0","0","2616","2556","25695","11813","3201",""
"26229","10246","685658","3348365","First Bank, National Association","Conroe","TX","77304","3/31/2015","5/17/2015","N","1800 W. White Oak Boulevard","FBC BANCSHARES, INC.","8","0","0","4","0","Montgomery","26420","Houston-The Woodlands-Sugar Land, TX","5/8/1985","5/8/1985","6/29/2013","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","WWW.FBOC.COM","260610","3500","264110","0","264110","224709","224709","61795","85074","60451","24623","1102","65118","11620","","168","30917","0","8316","0","49","4330","3937","0","0","0","0","0","0","0","152","1559","754","25360","36435","3128",""
"14276","11028","239556","1978414","First Bank, Upper Michigan","Gladstone","MI","49837","3/31/2015","5/17/2015","NM","1400 Delta Avenue","FIRST BANCSHARES CORPORATION","3","0","0","4","1","Delta","","","8/14/1916","4/23/1934","12/20/2013","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","www.first-bank.com","128817","2708","131525","0","131525","101888","101888","987","46890","46890","0","0","53161","850","","78","11714","","16855","75","373","11637","4770","990","0","903","87","0","0","0","","2996","1769","987","0","1523",""
"16501","10232","344647","1404632","First Bankers Trust Company, National Association","Quincy","IL","62301","3/31/2015","5/17/2015","N","12th And Broadway","FIRST BANKERS TRUSTSHARES, INC.","10","0","0","4","0","Adams","","","10/23/1946","10/23/1946","11/23/2009","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","www.firstbankers.com","468285","8402","476687","33","476720","361766","361766","26304","185260","84522","100738","12825","93322","44055","","32635","39375","0","38314","0","171","29586","8557","4630","0","1445","3185","0","0","0","0","2364","2226","6232","20072","7257",""
"4228","11338","988452","1051175","First Bethany Bank & Trust","Bethany","OK","73008","3/31/2015","5/17/2015","SM","6500 Northwest 39th Expwy.","FIRST BETHANY BANCORP, INC.","3","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","1/1/1923","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","https://www.firstbethany.com","74856","951","75807","1","75808","63328","63328","5031","39689","12470","27219","1060","17548","0","","0","10716","","1244","7","0","666","571","520","0","0","520","0","0","0","","594","296","883","4148","951",""
"15229","10824","537449","1247428","First Business Bank","Madison","WI","53719","3/31/2015","5/17/2015","NM","401 Charmany Drive","FIRST BUSINESS FINANCIAL SERVICES, INC.","4","0","0","4","0","Dane","31540","Madison, WI","5/1/1909","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","http://www.firstbusiness.com","943969","12501","956470","677","957147","542834","542834","84978","358030","118948","239082","71757","23342","4727","","0","319327","0","1112","0","14","83","1015","93874","0","47342","14887","31645","0","1699","0","106","55","4499","80479","12501",""
"35445","0","2882125","1247428","First Business Bank-Milwaukee","Brookfield","WI","53045","3/31/2015","5/17/2015","NM","18500 West Corporate Drive","FIRST BUSINESS FINANCIAL SERVICES, INC.","1","0","0","4","0","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","6/8/2000","6/8/2000","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","http://www.firstbusiness.com","127346","1494","128840","326","129166","94965","94965","12917","68671","26807","41864","5301","8076","0","","0","30158","","46","0","1","0","45","3997","0","3741","256","0","0","1000","","294","75","0","12917","1494",""
"58636","0","3633016","0","First Cahawba Bank","Selma","AL","36701","3/31/2015","5/17/2015","NM","2610 Citizens Parkway","","2","0","0","4","0","Dallas","","","9/10/2007","9/10/2007","11/19/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","http://firstcahawba.com","65646","552","66198","0","66198","47408","47408","3349","13061","7522","5539","1688","23551","5759","","891","13808","","4092","0","1380","602","2110","0","0","0","0","0","0","0","","202","202","353","2996","551",""
"57552","0","3177426","3684746","First Capital Bank","Germantown","TN","38138","3/31/2015","5/17/2015","NM","7575 Poplar Avenue","GERMANTOWN CAPITAL CORPORATION, INC.","2","0","0","4","0","Shelby","32820","Memphis, TN-MS-AR","5/19/2003","5/19/2003","5/4/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","http://www.firstcapitalbanktn.com","186739","1446","188185","42","188227","152874","152874","19644","92299","27368","64931","3122","36409","1400","","0","33554","","1799","0","111","441","1247","0","0","0","0","0","0","0","","883","663","4342","15302","1446",""
"34802","0","2742153","3454172","First Capital Bank","Glen Allen","VA","23060","3/31/2015","5/17/2015","SM","11001 West Broad Street","FIRST CAPITAL BANCORP, INC.","8","0","0","4","0","Henrico","40060","Richmond, VA","12/18/1998","12/18/1998","8/25/2008","Stock","0","0","FED","DIF","Atlanta","NEW YORK","Richmond","Richmond","Northeastern","Southeast","http://www.1capitalbank.com","479141","7874","487015","179","487194","420815","420815","95028","181444","64446","116998","36871","105871","1601","","0","64303","0","2076","0","0","111","1965","0","0","0","0","0","0","0","0","263","0","35126","59902","6402",""
"3399","15546","919568","2366755","First Capital Bank","Quanah","TX","79252","3/31/2015","5/17/2015","SM","Third And Mercer Streets","QUANAH FINANCIAL CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN","2","0","0","2","0","Hardeman","","","1/1/1907","1/1/1934","5/19/2011","Stock","0","0","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","http://www.fcbqt.com","36072","480","36552","0","36552","19314","19314","1321","5972","4667","1305","0","6522","5499","","8108","6023","","2995","0","0","1070","1925","113","0","0","113","0","0","0","","0","0","61","1260","423",""
